Date,ALI=F,BZ=F,CC=F,CL=F,CT=F,GC=F,GF=F,HE=F,HG=F,HO=F,KC=F,LE=F,NG=F,OJ=F,PA=F,PL=F,RB=F,SB=F,SI=F,TIO=F,ZC=F,ZS=F,ZW=F
2016-01-04,1601.5,37.220001220703125,3124.0,36.7599983215332,62.61000061035156,1075.0999755859375,167.625,59.42499923706055,2.070499897003174,1.1263999938964844,123.9000015258789,136.4250030517578,2.3340001106262207,143.60000610351562,542.9500122070312,883.2000122070312,1.2906999588012695,14.970000267028809,13.817000389099121,41.95000076293945,351.5,864.5,458.25
2016-01-05,1593.25,36.41999816894531,3059.0,35.970001220703125,62.68000030517578,1078.4000244140625,167.77499389648438,61.099998474121094,2.0885000228881836,1.1253000497817993,123.0,136.77499389648438,2.325000047683716,142.10000610351562,535.0999755859375,888.5999755859375,1.256700038909912,14.569999694824219,13.949000358581543,41.689998626708984,353.0,867.75,461.25
2016-01-06,1607.0,34.22999954223633,2981.0,33.970001220703125,62.0,1091.9000244140625,168.3249969482422,60.82500076293945,2.0804998874664307,1.0807000398635864,119.94999694824219,136.52499389648438,2.2669999599456787,143.0500030517578,505.04998779296875,873.7000122070312,1.1618000268936157,14.420000076293945,13.956999778747559,41.119998931884766,353.25,875.75,462.75
2016-01-07,1607.75,33.75,2963.0,33.27000045776367,61.43000030517578,1107.699951171875,163.8249969482422,59.54999923706055,2.015500068664551,1.065600037574768,118.44999694824219,133.52499389648438,2.381999969482422,137.64999389648438,493.0,876.4000244140625,1.1460000276565552,14.75,14.335000038146973,41.13999938964844,353.0,877.0,468.5
2016-01-08,1624.5,33.54999923706055,3017.0,33.15999984741211,61.400001525878906,1097.800048828125,159.4250030517578,59.849998474121094,2.0164999961853027,1.0520999431610107,119.0,132.875,2.4719998836517334,130.85000610351562,493.6000061035156,877.0999755859375,1.1276999711990356,14.460000038146973,13.907999992370605,41.060001373291016,357.0,879.5,478.5
2016-01-11,1596.5,31.549999237060547,2902.0,31.40999984741211,61.5,1096.5,159.4499969482422,59.70000076293945,1.9674999713897705,1.0148999691009521,114.44999694824219,132.22500610351562,2.3959999084472656,132.89999389648438,474.29998779296875,845.0,1.1130000352859497,14.149999618530273,13.854999542236328,40.470001220703125,351.75,881.0,469.0
2016-01-12,1584.5,30.860000610351562,2860.0,30.440000534057617,61.59000015258789,1085.5999755859375,160.22500610351562,61.900001525878906,1.9529999494552612,0.9901000261306763,114.3499984741211,131.60000610351562,2.256999969482422,132.0,469.8999938964844,837.5,1.0848000049591064,14.050000190734863,13.739999771118164,40.33000183105469,356.75,890.75,481.25
2016-01-13,1599.75,30.309999465942383,2892.0,30.479999542236328,62.13999938964844,1087.5,160.77499389648438,61.625,1.9505000114440918,0.9693999886512756,114.80000305175781,132.10000610351562,2.2690000534057617,131.35000610351562,486.54998779296875,850.2000122070312,1.0528000593185425,14.470000267028809,14.145000457763672,40.41999816894531,358.0,899.0,478.0
2016-01-14,1621.25,31.030000686645508,2857.0,31.200000762939453,61.900001525878906,1073.9000244140625,158.8000030517578,62.349998474121094,1.9709999561309814,0.9807999730110168,115.9000015258789,130.5500030517578,2.1389999389648438,130.25,491.1499938964844,834.0,1.0684000253677368,14.880000114440918,13.737000465393066,40.59000015258789,358.0,896.0,468.75
2016-01-15,1609.5,31.010000228881836,2905.0,29.420000076293945,61.40999984741211,1091.5,154.3000030517578,62.025001525878906,1.9394999742507935,0.9343000054359436,114.9000015258789,127.55000305175781,2.0999999046325684,127.19999694824219,486.95001220703125,825.7000122070312,1.0211999416351318,14.920000076293945,13.883999824523926,40.790000915527344,363.25,879.0,473.75
2016-01-19,1620.0,28.760000228881836,2934.0,28.459999084472656,62.470001220703125,1089.9000244140625,156.5500030517578,62.849998474121094,1.9735000133514404,0.9086999893188477,115.6500015258789,129.3000030517578,2.0910000801086426,125.05000305175781,496.79998779296875,828.7000122070312,1.0262000560760498,14.75,14.109999656677246,41.31999969482422,367.75,883.5,474.5
2016-01-20,1605.5,27.8799991607666,2810.0,26.549999237060547,61.970001220703125,1107.0999755859375,155.0,62.724998474121094,1.9559999704360962,0.8657000064849854,111.5999984741211,127.25,2.118000030517578,120.05000305175781,487.75,817.9000244140625,1.017699956893921,14.180000305175781,14.147000312805176,41.189998626708984,368.75,874.0,471.5
2016-01-21,1618.75,29.25,2855.0,29.530000686645508,62.09000015258789,1099.0999755859375,158.6750030517578,63.75,1.9930000305175781,0.8974999785423279,114.4000015258789,130.25,2.138000011444092,120.69999694824219,497.75,818.0999755859375,1.0312000513076782,14.449999809265137,14.083000183105469,41.09000015258789,367.0,878.5,475.0
2016-01-22,1620.0,32.18000030517578,2872.0,32.189998626708984,62.45000076293945,1097.199951171875,159.4250030517578,63.0,1.9984999895095825,0.9957000017166138,116.0,132.0749969482422,2.1389999389648438,121.6500015258789,498.3999938964844,829.7000122070312,1.083799958229065,14.420000076293945,14.043000221252441,41.11000061035156,370.25,876.5,475.5
2016-01-25,1612.25,30.5,2819.0,30.34000015258789,61.599998474121094,1106.199951171875,160.22500610351562,63.525001525878906,1.9954999685287476,0.9352999925613403,116.44999694824219,131.4250030517578,2.1579999923706055,123.94999694824219,489.70001220703125,859.7000122070312,1.0299999713897705,14.100000381469727,14.239999771118164,41.11000061035156,369.75,880.5,481.5
