Date,Daily Returns
2020-10-20,1.160083653043301
2020-10-21,1.163084457264519
2020-10-22,1.159366853805337
2020-10-23,1.160318468862173
2020-10-26,1.1579358649961573
2020-10-27,1.1594400757631234
2020-10-28,1.14104012031317
2020-10-29,1.136621757221367
2020-10-30,1.1394011994538953
2020-11-02,1.1445416694151644
2020-11-03,1.1460023777950636
2020-11-04,1.1494223266110266
2020-11-05,1.157970224077593
2020-11-06,1.159411857734915
2020-11-09,1.1547135030083255
2020-11-10,1.1619736996904648
2020-11-11,1.1586606656568215
2020-11-12,1.1607692058498613
2020-11-13,1.1621976695663379
2020-11-16,1.1731989777252116
2020-11-17,1.1771594427213217
2020-11-18,1.1817103685720571
2020-11-19,1.1772855166743106
2020-11-20,1.181687955519964
2020-11-23,1.182178151915691
2020-11-24,1.184534467857772
2020-11-25,1.1843005438760958
2020-11-27,1.1874896170932527
2020-11-30,1.1858239935200108
2020-12-01,1.1929789582094885
2020-12-02,1.1935923445046757
2020-12-03,1.1929289287646268
2020-12-04,1.1982130635155157
2020-12-07,1.196984747524451
2020-12-08,1.1954684939729576
2020-12-09,1.1936485145559894
2020-12-10,1.1981307440551572
2020-12-11,1.1976857696035035
2020-12-14,1.194984523483745
2020-12-15,1.2036741620832823
2020-12-16,1.2045799197601068
2020-12-17,1.2144723861326363
2020-12-18,1.215102649611488
2020-12-21,1.2115662834666856
2020-12-22,1.2079792417973667
2020-12-23,1.2129992151873459
2020-12-24,1.2156780781512333
2020-12-28,1.2148189924686539
2020-12-29,1.2154305810715218
2020-12-30,1.2228412245631073
2020-12-31,1.228795534142198
2021-01-04,1.230899625126028
2021-01-05,1.2488333774136073
2021-01-06,1.2494148156723326
2021-01-07,1.253254066143733
2021-01-08,1.2467631826818932
2021-01-11,1.2420682717534364
2021-01-12,1.25320049834342
2021-01-13,1.2556049082641292
2021-01-14,1.2621386991277055
2021-01-15,1.2561862746607189
2021-01-19,1.2514833179497518
2021-01-20,1.2536198619812955
2021-01-21,1.2559769366649207
2021-01-22,1.244006064565107
2021-01-25,1.2508300467125044
2021-01-26,1.2572324475741508
2021-01-27,1.2478359252945463
2021-01-28,1.2433873295599265
2021-01-29,1.2429169401921172
2021-02-01,1.249244301556427
2021-02-02,1.2528405414209516
2021-02-03,1.2561323661092456
2021-02-04,1.265570212043181
2021-02-05,1.272157222618447
2021-02-08,1.2861019285309307
2021-02-09,1.288617309536973
2021-02-10,1.2893218024935438
2021-02-11,1.2873583182805732
2021-02-12,1.294495875430707
2021-02-16,1.3038719449646208
2021-02-17,1.3033416680645362
2021-02-18,1.3039651698205494
2021-02-19,1.3068523395584377
2021-02-22,1.3122269637619868
2021-02-23,1.312969177076423
2021-02-24,1.3271831735891129
2021-02-25,1.3113578826693242
2021-02-26,1.2955421586887197
2021-03-01,1.2953047786709957
2021-03-02,1.3087466353324233
2021-03-03,1.3008769902097104
2021-03-04,1.292512984131394
2021-03-05,1.2984118981127721
2021-03-08,1.2966109925573313
2021-03-09,1.2943025904880896
2021-03-10,1.2946713202398206
2021-03-11,1.3069702466331456
2021-03-12,1.2988691170607
2021-03-15,1.302435069219456
2021-03-16,1.3042199434945736
2021-03-17,1.3024458010383915
2021-03-18,1.2905978822376858
2021-03-19,1.2926775334589204
2021-03-22,1.2947476778413376
2021-03-23,1.2823617932290416
2021-03-24,1.2866564390862731
2021-03-25,1.2750333776209943
2021-03-26,1.2915134397618337
2021-03-29,1.2865088118092682
2021-03-30,1.272250791366963
2021-03-31,1.2814845885268322
2021-04-01,1.2881404364513358
2021-04-05,1.2954593198770177
2021-04-06,1.3017537337712464
2021-04-07,1.2990364538580335
2021-04-08,1.3051558431993409
2021-04-09,1.308633894583374
2021-04-12,1.3072355458019411
2021-04-13,1.311905550525293
2021-04-14,1.3197665832369638
2021-04-15,1.3313407744957326
2021-04-16,1.3353514589791875
2021-04-19,1.3328869275513893
2021-04-20,1.330005783590293
2021-04-21,1.344243222058894
2021-04-22,1.3424073786544273
2021-04-23,1.3535305849483785
2021-04-26,1.361321387390493
2021-04-27,1.3680903614881421
2021-04-28,1.3638081011940095
2021-04-29,1.3675569529946645
2021-04-30,1.3637875385874254
2021-05-03,1.3687312628570274
2021-05-04,1.3682889872058628
2021-05-05,1.375360461560703
2021-05-06,1.3883122433804183
2021-05-07,1.4040010978830244
2021-05-10,1.4026775704114107
2021-05-11,1.398673297065003
2021-05-12,1.3832463017879597
2021-05-13,1.3784697985819283
2021-05-14,1.385696291161571
2021-05-17,1.387766971005236
2021-05-18,1.3823887435563658
2021-05-19,1.3692951378813114
2021-05-20,1.3740528569083474
2021-05-21,1.372379893596104
2021-05-24,1.375536926955606
2021-05-25,1.3711210505479878
2021-05-26,1.3761853067637353
2021-05-27,1.38857183059356
2021-05-28,1.3946237383661761
2021-06-01,1.4018064660562861
2021-06-02,1.4029903086174933
2021-06-03,1.39659494291529
2021-06-04,1.4094635759094147
2021-06-07,1.4050536017817907
2021-06-08,1.4104667312473644
2021-06-09,1.4097429481679147
2021-06-10,1.4142810117755165
2021-06-11,1.4131046699435064
2021-06-14,1.4069936500199476
2021-06-15,1.3994936280005847
2021-06-16,1.3957683846893802
2021-06-17,1.36821814690268
2021-06-18,1.3605659651205209
2021-06-21,1.375697759136596
2021-06-22,1.3801778547433727
2021-06-23,1.381202299795469
2021-06-24,1.3837497143965922
2021-06-25,1.3896123305578747
2021-06-28,1.3947529312605922
2021-06-29,1.397689673754491
2021-06-30,1.4059791138301088
2021-07-01,1.4089710790576828
2021-07-02,1.4118869707285577
2021-07-06,1.3960077727151947
2021-07-07,1.396887674060849
2021-07-08,1.3892596950011733
2021-07-09,1.4022456401780523
2021-07-12,1.4128416989591
2021-07-13,1.412710820235433
2021-07-14,1.4158595393643147
2021-07-15,1.4075003124717427
2021-07-16,1.4025387649094752
2021-07-19,1.382158262075836
2021-07-20,1.4011979907079004
2021-07-21,1.4124357669335883
2021-07-22,1.4196323051152349
2021-07-23,1.426930616725748
2021-07-26,1.4375203753728814
2021-07-27,1.4323661482254233
2021-07-28,1.4364005377518834
2021-07-29,1.4441594191313765
2021-07-30,1.4310406965249214
2021-08-02,1.4288888822145038
2021-08-03,1.4416252877729414
2021-08-04,1.438164770338492
2021-08-05,1.441422409167724
2021-08-06,1.4422796186849498
2021-08-09,1.4487479200525089
2021-08-10,1.4486073272766653
2021-08-11,1.445610082542582
2021-08-12,1.4465919492847972
2021-08-13,1.4493413271969326
2021-08-16,1.4482725002348527
2021-08-17,1.4456633366472458
2021-08-18,1.4344240022317087
2021-08-19,1.4309126292242842
2021-08-20,1.4385016762297094
2021-08-23,1.4483665333531872
2021-08-24,1.4495412705129487
2021-08-25,1.4539832647704791
2021-08-26,1.4485071762566781
2021-08-27,1.4572727309733071
2021-08-30,1.456153455256738
2021-08-31,1.4559534257509157
2021-09-01,1.4589988807679333
2021-09-02,1.469488308517131
2021-09-03,1.4696400225295547
2021-09-07,1.4601367968086338
2021-09-08,1.4591685259501395
2021-09-09,1.459370567126272
2021-09-10,1.4495630034999791
2021-09-13,1.4467755762057828
2021-09-14,1.4396558267282802
2021-09-15,1.4518296127295216
2021-09-16,1.4499395776733544
2021-09-17,1.4371752247740588
2021-09-20,1.41656362284724
2021-09-21,1.4155901200419667
2021-09-22,1.4295532885063342
2021-09-23,1.4482175203139078
2021-09-24,1.444769840999005
2021-09-27,1.4398050548443462
2021-09-28,1.414295596784776
2021-09-29,1.4171182881071482
2021-09-30,1.398594430488698
2021-10-01,1.4028816972252192
2021-10-04,1.3978811962061886
2021-10-05,1.399766238631346
2021-10-06,1.3992911013058507
2021-10-07,1.4010825942262057
2021-10-08,1.3975653699962693
2021-10-11,1.3936112685684463
2021-10-12,1.3975784418048425
2021-10-13,1.4016268163477879
2021-10-14,1.4115336428312952
2021-10-15,1.409946480130322
2021-10-18,1.4104623389582518
