,time,BTC,ETH,BNB,XRP,SOL,DOGE,TRX,ADA,AVAX,DOT,MATIC,LTC,SHIB,LINK,BCH,ALGO,NEAR,XLM,ATOM,VET,EOS,FIL,APE,ICP,SUI,FTM,AAVE,GRT,HBAR,XMR,THETA,MANA,ZEC,NEKO,MKR,LDO,SNX,CRO
961,2022-08-19,20833.43,1609.05,279.11,0.3345,35.82,0.06778,0.06406,0.4503,22.44,7.308,0.7696,54.02,1.316e-05,6.9,114.49,0.303,4.25,0.1081,10.76,0.0258,1.275,6.467,5.106,6.408,0.0,0.2998,83.49,0.1056,0.06538,142.34,1.2,0.842,62.23,0.0,837.03,1.865,2.801,0.1222
962,2022-08-20,21142.06,1575.73,283.64,0.3369,35.28,0.06934,0.06579,0.4512,22.3,7.228,0.7862,54.11,1.287e-05,6.903,114.73,0.3003,4.151,0.109,10.24,0.0259,1.409,6.249,5.029,6.307,0.0,0.2979,82.82,0.1028,0.06759,148.95,1.195,0.8322,63.01,0.0,822.69,1.868,2.749,0.1247
963,2022-08-21,21514.79,1617.86,301.88,0.3447,36.48,0.06933,0.06589,0.4626,22.97,7.435,0.8204,55.62,1.349e-05,7.08,119.69,0.3062,4.227,0.1109,10.64,0.0265,1.568,6.414,5.194,6.459,0.0,0.3071,85.94,0.108,0.06946,154.33,1.228,0.8519,64.68,0.0,837.49,2.166,3.111,0.1277
964,2022-08-22,21399.66,1624.65,299.91,0.3439,35.42,0.0684,0.06562,0.4615,22.56,7.403,0.8098,57.27,1.316e-05,7.045,122.74,0.3032,4.122,0.1095,11.09,0.0262,1.841,6.327,5.197,6.381,0.0,0.2961,88.5,0.111,0.06645,153.89,1.217,0.8311,65.07,0.0,839.32,2.202,3.003,0.128
965,2022-08-23,21520.62,1664.76,299.15,0.347,35.65,0.06877,0.0663,0.4653,23.5,7.635,0.8315,57.08,1.332e-05,7.238,133.4,0.3076,4.301,0.1107,12.13,0.0264,1.805,6.377,5.242,6.378,0.0,0.3054,89.48,0.1137,0.06709,154.65,1.236,0.8356,66.35,0.0,856.35,2.132,3.049,0.1287
966,2022-08-24,21369.05,1656.52,296.34,0.3455,34.88,0.0679,0.0648,0.4576,23.01,7.565,0.8135,56.44,1.305e-05,7.121,130.46,0.3023,4.269,0.1094,13.02,0.0263,1.775,6.274,5.311,6.406,0.0,0.3016,88.43,0.1146,0.06722,150.66,1.225,0.8321,67.69,0.0,849.79,2.162,3.035,0.1287
967,2022-08-25,21565.47,1695.85,301.46,0.3494,35.28,0.06902,0.0655,0.4643,22.99,7.583,0.819,56.67,1.392e-05,7.129,130.45,0.3074,4.323,0.1103,12.85,0.02679,1.739,6.356,5.369,6.353,0.0,0.307,93.36,0.1157,0.06968,153.98,1.262,0.8386,67.78,0.0,842.16,2.007,3.02,0.1317
968,2022-08-26,20247.99,1508.09,279.53,0.339,31.73,0.06354,0.06157,0.4317,20.67,6.925,0.7659,52.7,1.243e-05,6.503,116.15,0.2831,3.935,0.1038,11.55,0.0245,1.552,5.669,4.768,5.748,0.0,0.2735,82.77,0.1024,0.06258,142.8,1.154,0.7771,61.07,0.0,756.01,1.739,2.721,0.1204
969,2022-08-27,20038.42,1491.26,277.81,0.3347,31.52,0.06351,0.0629,0.4499,20.03,7.043,0.8053,53.03,1.218e-05,6.531,115.27,0.2889,3.916,0.1056,11.17,0.0244,1.54,5.829,4.748,6.302,0.0,0.2744,82.12,0.1033,0.06282,145.12,1.125,0.7764,61.44,0.0,763.67,1.627,2.889,0.1202
970,2022-08-28,19554.08,1426.4,276.36,0.3222,30.43,0.0618,0.06141,0.4291,18.52,6.859,0.7823,53.37,1.179e-05,6.25,112.51,0.2823,3.757,0.1025,10.56,0.0237,1.428,5.639,4.65,6.276,0.0,0.2648,78.58,0.09916,0.06242,146.42,1.095,0.75,61.17,0.0,736.25,1.592,2.963,0.1179
971,2022-08-29,20292.37,1552.4,286.02,0.3338,32.43,0.06386,0.06337,0.4505,19.33,7.276,0.817,55.79,1.248e-05,6.702,119.61,0.2981,4.034,0.1059,11.44,0.02481,1.495,6.015,4.982,6.682,0.0,0.2819,85.77,0.1063,0.06582,152.63,1.185,0.7961,63.75,0.0,811.24,1.879,3.471,0.1228
972,2022-08-30,19813.51,1524.62,281.52,0.3266,31.47,0.06153,0.06473,0.4529,19.38,7.007,0.8149,53.0,1.22e-05,6.556,114.59,0.2916,4.198,0.1024,11.92,0.0243,1.392,5.711,4.799,6.257,0.0,0.2737,84.42,0.103,0.0635,148.83,1.153,0.7722,59.89,0.0,783.46,1.778,2.975,0.1211
973,2022-08-31,20050.28,1554.16,279.12,0.3277,31.49,0.06136,0.06339,0.446,19.14,7.033,0.8325,53.84,1.21e-05,6.629,115.16,0.2884,4.373,0.1043,11.82,0.0242,1.375,5.746,4.753,6.249,0.0,0.2731,84.84,0.1026,0.06308,149.2,1.158,0.7728,59.88,0.0,759.6,1.976,2.957,0.1221
974,2022-09-01,20129.93,1585.98,278.27,0.3331,31.6,0.06237,0.06328,0.4575,19.31,7.178,0.8846,57.57,1.227e-05,6.923,116.73,0.2936,4.344,0.1051,12.73,0.0243,1.476,5.772,4.77,6.315,0.0,0.2725,86.43,0.1049,0.06359,154.4,1.165,0.7801,58.96,0.0,756.71,2.08,2.928,0.122
975,2022-09-02,19957.44,1575.91,277.45,0.3313,31.24,0.06166,0.0626,0.4544,18.87,7.299,0.8719,61.02,1.217e-05,6.928,116.43,0.3024,4.178,0.1046,12.61,0.0241,1.543,5.832,4.695,6.292,0.0,0.2685,88.53,0.1031,0.0619,153.54,1.133,0.776,60.37,0.0,750.16,2.179,3.028,0.1198
976,2022-09-03,19834.79,1557.54,277.89,0.3296,31.11,0.06272,0.0631,0.4803,18.9,7.288,0.8892,60.18,1.232e-05,6.861,117.81,0.303,4.173,0.1052,12.63,0.0243,1.519,6.512,4.748,6.499,0.0,0.2671,87.18,0.1018,0.0609,154.4,1.148,0.7878,62.64,0.0,742.36,2.01,2.94,0.1197
977,2022-09-04,20003.46,1579.06,279.13,0.3317,32.16,0.06323,0.06351,0.5035,19.01,7.374,0.8951,60.92,1.283e-05,7.154,118.39,0.3127,4.241,0.1063,13.04,0.025,1.496,6.264,4.79,6.686,0.0,0.2727,88.86,0.1045,0.0615,155.63,1.169,0.8082,63.93,0.0,752.73,2.05,2.981,0.1203
978,2022-09-05,19793.29,1617.5,276.87,0.3328,32.17,0.06274,0.06295,0.4987,19.44,7.367,0.8819,60.36,1.264e-05,7.379,125.77,0.3046,4.232,0.1051,12.63,0.0245,1.564,6.135,4.74,6.736,0.0,0.2643,91.27,0.1039,0.0622,157.5,1.178,0.7898,63.42,0.0,740.86,2.034,3.005,0.1202
979,2022-09-06,18791.95,1558.9,262.3,0.3212,30.89,0.05889,0.06069,0.4625,18.21,6.873,0.816,54.11,1.202e-05,6.659,112.14,0.2854,4.066,0.09983,11.77,0.023,1.395,5.597,4.297,6.219,0.0,0.2447,83.57,0.0976,0.05848,144.92,1.072,0.737,57.94,0.0,727.84,1.861,2.79,0.1124
980,2022-09-07,19287.52,1630.0,279.07,0.3369,32.7,0.06098,0.06181,0.4787,19.01,7.198,0.8403,57.31,1.224e-05,7.082,118.72,0.2992,4.372,0.103,12.93,0.0238,1.664,5.852,4.416,6.479,0.0,0.2537,87.5,0.104,0.06077,149.36,1.113,0.7637,59.37,0.0,738.12,1.955,2.988,0.1133
981,2022-09-08,19321.77,1635.6,280.66,0.3396,33.61,0.06096,0.06127,0.4791,19.14,7.386,0.8453,57.99,1.222e-05,7.406,126.65,0.3078,4.693,0.1044,13.89,0.0242,1.603,5.865,4.497,6.478,0.0,0.253,88.27,0.1043,0.0612,152.22,1.122,0.7728,61.13,0.0,726.11,1.88,2.93,0.1159
982,2022-09-09,21369.73,1719.35,293.6,0.3571,34.69,0.06389,0.06346,0.5024,20.4,7.759,0.891,61.19,1.292e-05,7.746,132.9,0.3246,4.816,0.1144,16.13,0.0256,1.662,6.38,5.046,7.099,0.0,0.2732,91.22,0.1126,0.0637,161.41,1.188,0.8068,65.97,0.0,779.96,2.058,3.001,0.1202
983,2022-09-10,21655.13,1774.69,296.73,0.3575,35.06,0.06471,0.06476,0.5123,20.46,7.778,0.9061,63.33,1.327e-05,7.907,132.69,0.3223,4.817,0.1147,15.99,0.0257,1.748,6.36,5.046,7.129,0.0,0.2745,92.75,0.1173,0.06382,157.68,1.189,0.814,65.37,0.0,764.29,2.107,3.024,0.1242
984,2022-09-11,21836.45,1767.02,295.4,0.3552,35.01,0.06372,0.06414,0.5101,20.69,7.708,0.894,62.22,1.301e-05,8.035,130.39,0.3263,4.896,0.1144,15.7,0.0257,1.714,6.416,5.68,7.184,0.0,0.2728,91.61,0.1167,0.06409,159.03,1.18,0.8039,64.27,0.0,754.89,2.088,2.963,0.1235
985,2022-09-12,22400.52,1716.53,294.11,0.3598,37.46,0.06397,0.06387,0.5015,21.39,7.664,0.931,61.4,1.287e-05,7.76,128.98,0.3235,5.098,0.1138,15.54,0.0257,1.658,6.555,5.486,6.926,0.0,0.2693,91.0,0.1286,0.07359,164.05,1.186,0.7947,63.01,0.0,737.18,1.985,2.942,0.1218
986,2022-09-13,20173.77,1574.56,277.5,0.3326,32.99,0.05966,0.06069,0.4636,18.87,7.069,0.8461,59.09,1.211e-05,7.027,117.59,0.2967,4.418,0.1047,13.9,0.0235,1.472,5.87,5.139,6.404,0.0,0.2478,82.99,0.1082,0.0648,145.53,1.088,0.731,58.91,0.0,696.37,1.83,2.719,0.1103
987,2022-09-14,20233.68,1639.6,279.36,0.3418,34.12,0.06116,0.06163,0.4811,19.12,7.206,0.865,60.19,1.219e-05,7.457,120.06,0.3032,4.505,0.1052,13.97,0.024,1.474,5.955,5.1,6.31,0.0,0.2511,83.86,0.1128,0.0642,149.95,1.113,0.7445,62.0,0.0,701.61,1.825,2.719,0.1119
988,2022-09-15,19700.15,1472.51,271.09,0.3262,33.07,0.05863,0.06128,0.4661,18.2,6.931,0.8246,56.33,1.17e-05,7.564,117.56,0.2948,4.185,0.1022,14.91,0.0232,1.382,5.726,4.905,6.128,0.0,0.2406,78.56,0.1085,0.06107,145.75,1.087,0.7196,58.13,0.0,659.3,1.703,2.583,0.1059
989,2022-09-16,19804.02,1433.97,274.89,0.3553,32.24,0.06048,0.06132,0.4747,18.06,6.905,0.8068,55.95,1.157e-05,7.655,119.61,0.2978,4.204,0.1071,16.6,0.0234,1.423,5.824,4.66,6.184,0.0,0.247,79.37,0.1057,0.0607,149.19,1.086,0.7408,56.72,0.0,669.72,1.776,2.597,0.1062
990,2022-09-17,20118.35,1469.05,279.06,0.3763,33.69,0.06219,0.06229,0.4862,18.48,7.059,0.8284,57.83,1.192e-05,8.095,122.1,0.3108,4.385,0.1134,16.41,0.02439,1.472,5.909,5.626,6.286,0.0,0.2524,81.49,0.1088,0.06171,147.52,1.122,0.7522,58.77,0.0,685.91,1.904,2.735,0.1112
991,2022-09-18,19417.72,1334.3,266.39,0.3578,31.1,0.05743,0.0608,0.4477,16.72,6.444,0.7533,52.66,1.062e-05,7.52,111.77,0.2929,3.917,0.1072,14.7,0.0224,1.274,5.264,5.08,5.851,0.0,0.224,73.07,0.1,0.05755,140.58,1.034,0.7038,53.32,0.0,633.22,1.689,2.438,0.1021
992,2022-09-19,19541.28,1376.21,272.04,0.3848,32.63,0.05857,0.06029,0.4526,17.28,6.385,0.7657,52.91,1.099e-05,7.301,112.05,0.3169,4.057,0.1117,15.62,0.0228,1.298,5.477,5.867,6.057,0.0,0.2301,76.37,0.1014,0.05891,140.39,1.052,0.7271,55.3,0.0,628.19,1.818,2.505,0.104
993,2022-09-20,18879.95,1323.07,266.39,0.4144,31.42,0.05842,0.05979,0.4422,16.65,6.287,0.7333,52.34,1.052e-05,6.883,112.83,0.3295,3.82,0.1173,13.91,0.0226,1.338,5.315,5.729,5.923,0.0,0.2262,74.1,0.09672,0.05759,142.41,1.037,0.7068,53.51,0.0,610.71,1.793,2.359,0.1039
994,2022-09-21,18468.05,1246.29,264.14,0.3942,30.69,0.05718,0.05906,0.439,16.54,6.126,0.7009,51.11,1.039e-05,6.682,108.95,0.3351,3.651,0.1107,13.4,0.0219,1.184,5.253,5.794,5.909,0.0,0.22,71.62,0.0932,0.05661,135.08,1.029,0.681,53.54,0.0,590.63,1.826,2.288,0.102
995,2022-09-22,19405.96,1326.15,275.37,0.4855,32.42,0.0596,0.06023,0.458,17.7,6.443,0.752,53.56,1.084e-05,7.122,116.6,0.3695,3.865,0.1229,14.63,0.0229,1.238,5.524,5.901,6.074,0.0,0.2327,76.71,0.1002,0.06019,144.24,1.113,0.7202,56.75,0.0,647.77,1.799,2.503,0.1085
996,2022-09-23,19291.13,1326.95,276.63,0.5068,33.66,0.06335,0.06042,0.4618,17.97,6.435,0.7787,55.23,1.107e-05,7.449,120.13,0.3993,3.794,0.1231,14.22,0.0232,1.229,5.705,5.679,6.211,0.0,0.2339,77.04,0.103,0.06127,141.5,1.141,0.7206,56.05,0.0,671.17,1.754,2.474,0.1232
997,2022-09-24,18924.39,1317.11,274.54,0.488,33.39,0.0631,0.05985,0.4511,17.6,6.272,0.7528,53.44,1.126e-05,7.627,117.34,0.3856,3.7,0.1181,13.64,0.0228,1.198,5.575,5.419,6.057,0.0,0.2278,74.97,0.1006,0.0611,141.74,1.1,0.7075,55.65,0.0,680.39,1.684,2.41,0.1188
998,2022-09-25,18809.94,1294.72,274.34,0.4916,32.33,0.06119,0.0597,0.4464,17.32,6.205,0.7397,52.56,1.101e-05,7.871,113.43,0.3884,3.648,0.1174,13.98,0.02231,1.166,5.717,5.716,5.904,0.0,0.2247,73.68,0.1012,0.05898,141.13,1.084,0.698,56.22,0.0,708.2,1.575,2.322,0.1148
999,2022-09-26,19230.96,1336.65,276.24,0.4682,33.88,0.06113,0.0596,0.4471,17.57,6.556,0.756,53.44,1.111e-05,7.944,116.33,0.3687,3.684,0.1137,13.91,0.0227,1.183,5.694,5.508,6.234,0.0,0.2289,76.32,0.1025,0.05998,145.77,1.096,0.7032,59.02,0.0,720.03,1.631,2.327,0.1153
1000,2022-09-27,19081.4,1328.11,272.23,0.4464,32.68,0.06051,0.05938,0.4413,17.29,6.367,0.7389,52.68,1.112e-05,8.054,114.38,0.3525,3.617,0.1102,13.49,0.0227,1.156,5.733,5.411,6.109,0.0,0.2278,76.62,0.09912,0.05831,144.33,1.086,0.6927,57.2,0.0,745.06,1.601,2.263,0.111
1001,2022-09-28,19412.67,1337.15,281.63,0.4489,33.23,0.06051,0.05953,0.4362,17.25,6.388,0.7474,53.28,1.11e-05,7.796,114.19,0.3494,3.574,0.1081,12.99,0.0229,1.147,5.856,5.372,6.046,0.0,0.2275,76.81,0.09878,0.05809,147.23,1.091,0.7031,55.46,0.0,732.12,1.621,2.45,0.112
1002,2022-09-29,19593.46,1335.9,284.12,0.487,33.93,0.06083,0.06099,0.4381,17.34,6.432,0.7633,53.96,1.112e-05,7.901,116.97,0.3552,3.588,0.1155,12.78,0.0234,1.205,5.783,5.441,6.14,0.0,0.2281,76.92,0.09902,0.05781,148.4,1.093,0.7088,56.7,0.0,738.9,1.608,2.419,0.1119
1003,2022-09-30,19425.63,1328.7,284.84,0.4797,33.25,0.06167,0.061,0.4348,17.21,6.321,0.7779,53.47,1.132e-05,7.584,120.13,0.3532,3.558,0.1146,13.03,0.0231,1.183,5.682,5.403,6.071,0.0,0.2251,74.6,0.09869,0.0574,147.36,1.075,0.6986,55.68,0.0,739.26,1.578,2.376,0.1099
1004,2022-10-01,19313.96,1311.8,282.89,0.4754,32.44,0.0606,0.06048,0.4301,16.96,6.269,0.7669,52.92,1.117e-05,7.395,117.16,0.3549,3.555,0.1214,12.68,0.0233,1.224,5.519,5.242,6.119,0.0,0.2243,74.56,0.09749,0.05769,141.11,1.062,0.6927,55.29,0.0,730.84,1.509,2.318,0.111
1005,2022-10-02,19058.15,1276.69,284.79,0.4484,32.06,0.05927,0.06092,0.4195,16.53,6.159,0.7633,51.81,1.095e-05,7.111,114.33,0.3543,3.478,0.1184,11.99,0.0226,1.16,5.379,5.003,5.908,0.0,0.2179,72.66,0.0944,0.05639,136.95,1.03,0.6827,53.63,0.0,755.79,1.435,2.216,0.1097
1006,2022-10-03,19632.35,1323.32,287.07,0.4622,32.9,0.06035,0.06135,0.4276,17.16,6.369,0.8005,54.19,1.116e-05,7.331,116.27,0.3545,3.548,0.1168,12.86,0.0236,1.187,5.52,5.183,6.022,0.0,0.224,75.61,0.09762,0.05781,141.77,1.065,0.6967,55.87,0.0,810.13,1.533,2.298,0.1094
1007,2022-10-04,20344.58,1361.9,296.37,0.4796,34.11,0.06585,0.06238,0.4356,17.45,6.496,0.8356,55.32,1.161e-05,7.726,121.22,0.3576,3.624,0.1192,13.02,0.024,1.2,5.606,5.257,6.177,0.0,0.2278,78.86,0.101,0.05849,146.75,1.084,0.7045,56.77,0.0,846.72,1.577,2.34,0.1115
1008,2022-10-05,20160.74,1352.44,294.2,0.489,34.05,0.06479,0.06244,0.431,17.39,6.436,0.8517,54.64,1.145e-05,7.875,122.14,0.3539,3.697,0.1189,13.01,0.0238,1.176,5.586,5.195,6.03,0.0,0.2263,78.74,0.1,0.0579,146.21,1.088,0.7031,56.64,0.0,843.59,1.529,2.331,0.1104
1009,2022-10-06,19965.12,1352.4,287.12,0.4934,33.36,0.06343,0.06281,0.4288,17.05,6.345,0.8337,53.54,1.119e-05,7.635,118.31,0.3493,3.624,0.1196,13.02,0.0235,1.156,5.489,5.16,5.975,0.0,0.2221,77.49,0.09891,0.0581,149.22,1.075,0.6954,55.2,0.0,844.35,1.496,2.258,0.1093
1010,2022-10-07,19532.81,1331.14,282.28,0.5182,32.99,0.06237,0.0625,0.4241,16.9,6.327,0.8315,52.86,1.11e-05,7.604,116.73,0.3416,3.551,0.1223,13.06,0.0232,1.12,5.474,5.177,5.947,0.0,0.2227,75.79,0.09767,0.06047,146.5,1.064,0.695,54.69,0.0,859.58,1.479,2.253,0.108
1011,2022-10-08,19419.32,1315.47,276.35,0.5171,32.59,0.06165,0.06204,0.4221,16.79,6.311,0.8146,52.81,1.1e-05,7.453,117.03,0.3348,3.492,0.1262,13.14,0.023,1.111,5.399,5.157,5.811,0.0,0.2214,74.71,0.09614,0.06032,147.57,1.053,0.6912,54.43,0.0,879.97,1.476,2.215,0.1069
1012,2022-10-09,19442.41,1323.41,278.31,0.5321,32.93,0.06212,0.06234,0.423,16.9,6.48,0.8256,53.95,1.103e-05,7.634,117.22,0.3389,3.516,0.1288,13.2,0.0231,1.121,5.43,5.274,5.852,0.0,0.222,75.52,0.09628,0.06009,145.74,1.062,0.6924,54.81,0.0,974.35,1.459,2.252,0.1071
1013,2022-10-10,19131.36,1290.04,271.7,0.4948,31.95,0.0594,0.06274,0.4011,16.22,6.253,0.8136,52.63,1.022e-05,7.344,111.64,0.3197,3.226,0.1237,12.45,0.0228,1.035,5.154,5.129,5.318,0.0,0.2084,73.74,0.0913,0.05839,142.28,1.02,0.6663,52.65,0.0,977.46,1.31,2.118,0.1035
1014,2022-10-11,19058.29,1279.79,271.34,0.4858,30.79,0.06023,0.06168,0.3906,15.96,6.178,0.7908,52.02,1.024e-05,7.131,111.17,0.3177,3.173,0.1161,12.17,0.0227,1.044,5.132,4.695,5.222,0.0,0.2052,71.44,0.0886,0.06098,144.82,1.021,0.6511,51.53,0.0,974.09,1.319,2.061,0.1019
1015,2022-10-12,19154.85,1294.29,270.95,0.4882,31.16,0.05982,0.06172,0.3813,15.95,6.174,0.7829,52.23,1.016e-05,7.147,111.76,0.3136,3.155,0.1163,11.74,0.0228,1.039,5.147,4.712,5.068,0.0,0.2078,71.52,0.08757,0.06561,144.85,1.012,0.6475,51.78,0.0,917.09,1.27,2.064,0.1021
1016,2022-10-13,19378.91,1287.51,271.86,0.4797,30.51,0.05967,0.06099,0.377,15.67,6.113,0.7756,51.14,1.039e-05,7.033,108.82,0.3194,3.044,0.1121,11.35,0.023,1.015,5.14,4.549,5.03,0.0,0.206,71.04,0.088,0.065,142.83,1.006,0.6352,50.94,0.0,918.14,1.259,2.185,0.1033
1017,2022-10-14,19182.01,1296.63,269.53,0.4885,30.0,0.05866,0.06401,0.3668,15.67,6.045,0.7933,51.31,1.019e-05,6.893,107.54,0.3175,3.006,0.1125,11.64,0.0229,1.008,5.068,4.511,4.86,0.0,0.2024,72.89,0.08532,0.0617,140.64,0.9909,0.6233,49.94,0.0,916.39,1.291,2.072,0.1038
1018,2022-10-15,19069.72,1274.91,268.1,0.4818,29.59,0.05858,0.06174,0.3642,15.43,6.049,0.7891,50.4,1.021e-05,6.887,108.01,0.3189,2.921,0.1119,11.52,0.0228,1.051,5.192,4.432,4.923,0.0,0.2023,71.89,0.08449,0.06041,139.67,0.9919,0.6381,50.94,0.0,970.46,1.338,2.059,0.1042
1019,2022-10-16,19264.26,1305.87,272.53,0.4766,30.16,0.05891,0.06184,0.3704,15.75,6.183,0.7987,51.44,1.028e-05,7.169,110.33,0.3224,3.003,0.1135,11.7,0.0229,1.051,5.157,4.504,4.983,0.0,0.2075,75.9,0.0858,0.0614,143.12,1.006,0.6414,51.83,0.0,1001.49,1.347,2.278,0.1048
1020,2022-10-17,19550.49,1331.52,275.75,0.4799,31.21,0.05997,0.06266,0.3726,16.18,6.252,0.8482,51.84,1.04e-05,7.329,110.6,0.3301,3.061,0.1142,12.43,0.0234,1.065,5.255,4.554,5.081,0.0,0.2125,78.94,0.08669,0.0625,143.72,1.02,0.6488,52.79,0.0,1090.12,1.533,2.332,0.1097
1021,2022-10-18,19330.29,1310.78,273.18,0.4658,30.14,0.05976,0.06219,0.3623,15.87,6.157,0.8641,51.87,1.017e-05,7.125,108.74,0.3196,2.967,0.1124,12.53,0.0231,1.049,5.134,4.411,4.953,0.0,0.2089,82.42,0.08303,0.06249,146.16,1.009,0.6319,52.44,0.0,1103.36,1.461,2.372,0.1084
1022,2022-10-19,19123.89,1284.85,271.92,0.4506,28.85,0.05869,0.06176,0.3497,15.06,6.104,0.8446,50.94,9.85e-06,6.774,105.92,0.3076,2.826,0.1109,11.75,0.0223,1.005,4.981,4.251,4.81,0.0,0.1991,82.83,0.07909,0.05936,145.01,0.9834,0.6063,50.72,0.0,1089.57,1.396,2.284,0.1054
1023,2022-10-20,19043.54,1282.68,268.93,0.4466,28.01,0.05943,0.06214,0.34,15.14,5.886,0.8096,51.23,9.9e-06,6.658,106.44,0.3066,2.872,0.11,11.37,0.0219,1.043,4.944,4.198,4.823,0.0,0.1995,80.7,0.07799,0.0585,141.22,0.9775,0.6011,51.98,0.0,1051.38,1.503,2.245,0.1035
1024,2022-10-21,19166.4,1299.88,270.04,0.4615,28.1,0.05933,0.06167,0.3492,15.7,5.834,0.8321,51.63,1.002e-05,6.809,107.04,0.3131,2.888,0.1109,11.74,0.0225,1.068,4.959,4.453,4.896,0.0,0.2051,82.12,0.07861,0.0597,140.69,0.9949,0.6146,52.19,0.0,1015.49,1.529,2.204,0.106
1025,2022-10-22,19207.57,1313.91,270.44,0.4655,28.01,0.05971,0.06156,0.3514,15.69,5.845,0.8319,52.19,1.001e-05,6.869,108.61,0.3139,2.918,0.1112,11.71,0.0225,1.065,4.959,4.469,4.913,0.0,0.2045,82.1,0.07829,0.0597,142.81,0.9978,0.6116,52.36,0.0,996.54,1.516,2.211,0.1053
1026,2022-10-23,19572.6,1364.2,276.0,0.4689,29.28,0.06038,0.06193,0.3622,16.31,5.964,0.899,54.03,1.016e-05,7.065,110.9,0.3158,2.981,0.1119,12.12,0.0228,1.091,5.117,4.641,5.034,0.0,0.2095,88.82,0.0801,0.0607,144.46,1.022,0.6222,53.05,0.0,978.51,1.538,2.267,0.1075
1027,2022-10-24,19331.06,1343.83,274.23,0.4532,28.3,0.05947,0.06132,0.3573,15.76,5.914,0.8933,52.55,9.93e-06,6.91,107.9,0.3148,2.919,0.1103,11.65,0.0225,1.067,4.949,4.5,4.819,0.0,0.2033,85.15,0.07962,0.0587,143.13,1.051,0.603,51.99,0.0,928.05,1.508,2.192,0.1055
1028,2022-10-25,20087.18,1460.37,284.26,0.4608,30.88,0.06303,0.06236,0.4,16.64,6.441,0.9178,55.95,1.021e-05,7.065,112.76,0.3312,3.003,0.1118,12.01,0.0229,1.098,5.176,4.739,5.022,0.0,0.2113,81.94,0.08092,0.05971,143.93,1.075,0.6255,53.27,0.0,945.38,1.646,2.296,0.1084
1029,2022-10-26,20776.76,1566.85,290.65,0.469,31.29,0.07276,0.06342,0.4031,17.02,6.469,0.9379,56.41,1.078e-05,7.159,114.48,0.3395,3.056,0.1135,12.27,0.0234,1.128,5.258,4.69,5.1,0.0,0.2196,83.52,0.08241,0.0606,146.93,1.122,0.6377,55.11,0.0,937.13,1.714,2.44,0.1123
1030,2022-10-27,20295.28,1514.35,286.52,0.4617,30.58,0.07689,0.06296,0.3883,16.9,6.329,0.9037,54.76,1.063e-05,6.893,112.44,0.326,2.963,0.111,12.65,0.023,1.125,5.234,4.61,5.025,0.0,0.2167,81.45,0.07981,0.05855,145.84,1.108,0.6275,52.78,0.0,904.12,1.632,2.388,0.11
1031,2022-10-28,20599.89,1555.12,298.09,0.4744,32.07,0.08387,0.06356,0.4045,18.34,6.52,0.9448,54.94,1.172e-05,7.113,115.64,0.3333,3.025,0.1127,13.54,0.0235,1.137,5.363,4.969,5.172,0.0,0.2251,84.13,0.08212,0.0601,146.75,1.154,0.6421,53.83,0.0,898.07,1.682,2.42,0.1124
1032,2022-10-29,20820.19,1620.42,304.64,0.4703,32.88,0.1218,0.06429,0.4205,18.3,6.639,0.9339,56.64,1.292e-05,7.638,118.62,0.3396,3.087,0.1136,13.47,0.024,1.136,5.715,4.923,5.409,0.0,0.2253,85.43,0.0841,0.0614,149.03,1.243,0.6621,54.32,0.0,917.06,1.634,2.527,0.1108
1033,2022-10-30,20630.65,1590.93,313.73,0.4582,32.94,0.1177,0.0631,0.4058,18.25,6.651,0.9086,55.38,1.191e-05,7.784,116.23,0.3593,3.102,0.1112,13.93,0.0236,1.113,5.391,4.792,5.328,0.0,0.2377,83.87,0.0835,0.06061,147.53,1.174,0.6713,53.7,0.0,909.36,1.553,2.447,0.1142
1034,2022-10-31,20492.56,1572.88,325.59,0.4645,32.56,0.1269,0.06326,0.4056,19.29,6.623,0.9029,55.02,1.244e-05,7.858,115.1,0.3588,3.107,0.1112,14.32,0.024,1.147,5.425,4.736,5.285,0.0,0.2392,83.88,0.08421,0.0596,149.51,1.166,0.6727,52.58,0.0,898.98,1.528,2.51,0.1148
1035,2022-11-01,20480.27,1578.51,323.89,0.4635,32.2,0.1422,0.06278,0.4012,18.63,6.458,0.874,55.11,1.284e-05,7.685,115.0,0.36,3.012,0.1099,14.08,0.0236,1.142,5.365,4.506,5.186,0.0,0.2307,84.19,0.08211,0.0584,149.69,1.201,0.6502,50.22,0.0,880.11,1.488,2.504,0.1121
1036,2022-11-02,20150.33,1518.33,320.23,0.4498,30.81,0.1277,0.06155,0.3857,17.92,6.254,0.8735,60.95,1.176e-05,7.435,113.65,0.3617,2.899,0.1076,13.3,0.0231,1.119,5.228,4.228,4.938,0.0,0.2201,80.4,0.08131,0.0588,146.93,1.146,0.6228,50.27,0.0,837.61,1.529,2.373,0.1095
1037,2022-11-03,20207.99,1530.87,329.55,0.4549,30.85,0.1226,0.06175,0.3894,18.04,6.425,0.9511,61.88,1.175e-05,7.718,115.7,0.3699,3.029,0.1088,13.51,0.0237,1.149,5.785,4.356,5.378,0.0,0.2572,83.64,0.08682,0.0599,149.33,1.235,0.6372,50.38,0.0,846.86,1.619,2.429,0.1108
